Month,t3.medium,t3.nano,c4.large,t3.xlarge,c4.2xlarge,c5.large,c5.xlarge,c5d.4xlarge,t2.medium,t2.small,c4.xlarge,c4.4xlarge,c5.2xlarge,t3.micro,c5.4xlarge
14251,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14252,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14253,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14254,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14255,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14256,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14257,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14258,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14259,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14260,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14261,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14262,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14263,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14264,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14265,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14266,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14267,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14268,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14269,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14270,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14271,0,0,4,0,0,23,0,0,0,0,0,21,0,0,208
14272,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14273,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14274,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14275,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14276,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14277,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14278,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14279,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14280,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14281,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14282,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14283,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14284,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14285,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14286,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14287,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14288,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14289,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14290,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14291,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14292,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14293,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14294,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14295,0,0,4,0,0,24,0,0,0,0,0,28,0,0,238
14296,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14297,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14298,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14299,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14300,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14301,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14302,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14303,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14304,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14305,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14306,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14307,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14308,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14309,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14310,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14311,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14312,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14313,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14314,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14315,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14316,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14317,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14318,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14319,0,0,4,0,0,28,0,0,0,0,0,20,0,0,236
14320,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14321,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14322,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14323,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14324,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14325,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14326,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14327,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14328,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14329,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14330,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14331,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14332,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14333,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14334,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14335,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14336,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14337,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14338,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14339,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14340,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14341,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14342,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14343,0,0,4,0,0,16,0,0,0,1,0,12,0,0,265
14344,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14345,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14346,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14347,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14348,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14349,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14350,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14351,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14352,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14353,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14354,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14355,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14356,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14357,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14358,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14359,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14360,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14361,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14362,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14363,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14364,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14365,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14366,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14367,0,0,4,0,0,15,0,0,0,0,0,15,0,0,261
14368,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14369,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14370,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14371,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14372,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14373,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14374,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14375,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14376,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14377,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14378,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14379,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14380,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14381,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14382,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14383,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14384,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14385,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14386,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14387,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14388,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14389,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14390,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14391,0,0,4,0,0,17,0,0,0,0,0,13,0,0,242
14392,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14393,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14394,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14395,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14396,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14397,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14398,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14399,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14400,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14401,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14402,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14403,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14404,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14405,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14406,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14407,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14408,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14409,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14410,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14411,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14412,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14413,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14414,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14415,0,0,4,0,0,14,0,0,0,0,0,13,0,0,205
14416,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14417,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14418,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14419,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14420,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14421,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14422,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14423,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14424,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14425,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14426,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14427,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14428,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14429,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14430,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14431,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14432,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14433,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14434,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14435,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14436,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14437,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14438,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14439,0,0,4,0,0,20,0,0,0,0,0,11,0,0,203
14440,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14441,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14442,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14443,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14444,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14445,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14446,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14447,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14448,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14449,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14450,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14451,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14452,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14453,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14454,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14455,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14456,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14457,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14458,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14459,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14460,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14461,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14462,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14463,0,0,1,0,0,31,0,0,0,2,0,10,0,0,235
14464,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14465,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14466,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14467,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14468,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14469,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14470,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14471,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14472,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14473,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14474,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14475,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14476,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14477,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14478,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14479,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14480,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14481,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14482,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14483,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14484,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14485,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14486,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14487,0,0,2,0,0,32,0,0,0,3,0,10,0,0,243
14488,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14489,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14490,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14491,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14492,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14493,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14494,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14495,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14496,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14497,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14498,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14499,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14500,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14501,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14502,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14503,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14504,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14505,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14506,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14507,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14508,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14509,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14510,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14511,0,0,7,0,0,27,0,0,0,3,0,25,0,0,222
14512,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14513,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14514,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14515,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14516,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14517,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14518,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14519,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14520,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14521,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14522,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14523,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14524,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14525,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14526,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14527,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14528,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14529,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14530,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14531,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14532,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14533,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14534,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14535,0,0,10,0,0,22,0,0,0,3,0,34,0,0,235
14536,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14537,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14538,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14539,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14540,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14541,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14542,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14543,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14544,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14545,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14546,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14547,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14548,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14549,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14550,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14551,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14552,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14553,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14554,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14555,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14556,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14557,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14558,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14559,0,0,14,0,0,16,0,0,0,3,0,26,0,0,244
14560,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14561,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14562,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14563,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14564,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14565,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14566,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14567,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14568,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14569,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14570,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14571,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14572,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14573,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14574,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14575,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14576,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14577,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14578,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14579,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14580,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14581,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14582,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14583,0,0,11,0,0,15,0,0,0,3,0,36,0,0,205
14584,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14585,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14586,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14587,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14588,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14589,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14590,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14591,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14592,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14593,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14594,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14595,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14596,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14597,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14598,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14599,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14600,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14601,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14602,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14603,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14604,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14605,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14606,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14607,0,0,13,0,0,12,0,0,0,3,0,55,0,0,167
14608,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14609,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14610,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14611,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14612,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14613,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14614,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14615,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14616,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14617,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14618,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14619,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14620,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14621,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14622,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14623,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14624,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14625,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14626,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14627,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14628,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14629,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14630,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14631,0,0,15,0,0,11,0,0,0,3,0,64,0,0,191
14632,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14633,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14634,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14635,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14636,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14637,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14638,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14639,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14640,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14641,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14642,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14643,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14644,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14645,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14646,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14647,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14648,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14649,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14650,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14651,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14652,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14653,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14654,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14655,0,0,11,0,0,12,0,0,0,1,0,35,0,0,234
14656,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14657,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14658,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14659,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14660,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14661,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14662,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14663,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14664,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14665,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14666,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14667,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14668,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14669,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
14670,0,0,8,0,0,16,0,0,0,0,0,23,0,1,245
